Mod:Item:MetaData, Localized Name
buildcraftsilicon:plug_facade:0, Facade: Limestone Dimensional Shard Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Dimensional Shard Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Dimensional Shard Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Amber Bearing Stone
buildcraftsilicon:plug_facade:0, Facade: Limestone Amber Bearing Stone
buildcraftsilicon:plug_facade:0, Facade: Limestone Amber Bearing Stone
buildcraftsilicon:plug_facade:0, Facade: Limestone Amber Bearing Stone
buildcraftsilicon:plug_facade:0, Facade: Limestone Amber Bearing Stone
buildcraftsilicon:plug_facade:0, Facade: Limestone Amber Bearing Stone
buildcraftsilicon:plug_facade:0, Facade: Limestone Amber Bearing Stone
buildcraftsilicon:plug_facade:0, Facade: Limestone Amber Bearing Stone
buildcraftsilicon:plug_facade:0, Facade: Limestone Amber Bearing Stone
buildcraftsilicon:plug_facade:0, Facade: Limestone Amber Bearing Stone
buildcraftsilicon:plug_facade:0, Facade: Limestone Amber Bearing Stone
buildcraftsilicon:plug_facade:0, Facade: Limestone Amber Bearing Stone
buildcraftsilicon:plug_facade:0, Facade: Limestone Amber Bearing Stone
buildcraftsilicon:plug_facade:0, Facade: Limestone Amber Bearing Stone
buildcraftsilicon:plug_facade:0, Facade: Limestone Amber Bearing Stone
buildcraftsilicon:plug_facade:0, Facade: Limestone Amber Bearing Stone
buildcraftsilicon:plug_facade:0, Facade: Limestone Cinnabar Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Cinnabar Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Cinnabar Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Cinnabar Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Cinnabar Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Cinnabar Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Cinnabar Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Cinnabar Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Cinnabar Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Cinnabar Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Cinnabar Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Cinnabar Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Cinnabar Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Cinnabar Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Cinnabar Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Cinnabar Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Quartz Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Quartz Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Quartz Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Quartz Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Quartz Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Quartz Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Quartz Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Quartz Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Quartz Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Quartz Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Quartz Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Quartz Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Quartz Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Quartz Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Quartz Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Quartz Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Copper Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Copper Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Copper Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Copper Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Copper Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Copper Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Copper Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Copper Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Copper Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Copper Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Copper Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Copper Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Copper Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Copper Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Copper Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Copper Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Oil Sand
buildcraftsilicon:plug_facade:0, Facade: Limestone Oil Sand
buildcraftsilicon:plug_facade:0, Facade: Limestone Oil Sand
buildcraftsilicon:plug_facade:0, Facade: Limestone Oil Sand
buildcraftsilicon:plug_facade:0, Facade: Limestone Oil Sand
buildcraftsilicon:plug_facade:0, Facade: Limestone Oil Sand
buildcraftsilicon:plug_facade:0, Facade: Limestone Oil Sand
buildcraftsilicon:plug_facade:0, Facade: Limestone Oil Sand
buildcraftsilicon:plug_facade:0, Facade: Limestone Oil Sand
buildcraftsilicon:plug_facade:0, Facade: Limestone Oil Sand
buildcraftsilicon:plug_facade:0, Facade: Limestone Oil Sand
buildcraftsilicon:plug_facade:0, Facade: Limestone Oil Sand
buildcraftsilicon:plug_facade:0, Facade: Limestone Oil Sand
buildcraftsilicon:plug_facade:0, Facade: Limestone Oil Sand
buildcraftsilicon:plug_facade:0, Facade: Limestone Oil Sand
buildcraftsilicon:plug_facade:0, Facade: Limestone Oil Sand
buildcraftsilicon:plug_facade:0, Facade: Chert Amber Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Amber Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Amber Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Amber Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Amber Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Amber Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Amber Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Amber Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Amber Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Amber Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Amber Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Amber Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Amber Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Amber Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Amber Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Amber Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Malachite Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Malachite Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Malachite Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Malachite Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Malachite Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Malachite Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Malachite Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Malachite Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Malachite Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Malachite Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Malachite Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Malachite Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Malachite Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Malachite Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Malachite Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Malachite Ore
buildcraftsilicon:plug_facade:0, Facade: Shale Peridot Ore
buildcraftsilicon:plug_facade:0, Facade: Shale Peridot Ore
buildcraftsilicon:plug_facade:0, Facade: Shale Peridot Ore
buildcraftsilicon:plug_facade:0, Facade: Shale Peridot Ore
buildcraftsilicon:plug_facade:0, Facade: Shale Peridot Ore
buildcraftsilicon:plug_facade:0, Facade: Shale Peridot Ore
buildcraftsilicon:plug_facade:0, Facade: Shale Peridot Ore
buildcraftsilicon:plug_facade:0, Facade: Shale Peridot Ore
buildcraftsilicon:plug_facade:0, Facade: Shale Peridot Ore
buildcraftsilicon:plug_facade:0, Facade: Shale Peridot Ore
buildcraftsilicon:plug_facade:0, Facade: Shale Peridot Ore
buildcraftsilicon:plug_facade:0, Facade: Shale Peridot Ore
buildcraftsilicon:plug_facade:0, Facade: Shale Peridot Ore
buildcraftsilicon:plug_facade:0, Facade: Shale Peridot Ore
buildcraftsilicon:plug_facade:0, Facade: Shale Peridot Ore
buildcraftsilicon:plug_facade:0, Facade: Shale Peridot Ore
buildcraftsilicon:plug_facade:0, Facade: Chalk Ruby Ore
buildcraftsilicon:plug_facade:0, Facade: Chalk Ruby Ore
buildcraftsilicon:plug_facade:0, Facade: Chalk Ruby Ore
buildcraftsilicon:plug_facade:0, Facade: Chalk Ruby Ore
buildcraftsilicon:plug_facade:0, Facade: Chalk Ruby Ore
buildcraftsilicon:plug_facade:0, Facade: Chalk Ruby Ore
buildcraftsilicon:plug_facade:0, Facade: Chalk Ruby Ore
buildcraftsilicon:plug_facade:0, Facade: Chalk Ruby Ore
buildcraftsilicon:plug_facade:0, Facade: Chalk Ruby Ore
buildcraftsilicon:plug_facade:0, Facade: Chalk Ruby Ore
buildcraftsilicon:plug_facade:0, Facade: Chalk Ruby Ore
buildcraftsilicon:plug_facade:0, Facade: Chalk Ruby Ore
buildcraftsilicon:plug_facade:0, Facade: Chalk Ruby Ore
buildcraftsilicon:plug_facade:0, Facade: Chalk Ruby Ore
buildcraftsilicon:plug_facade:0, Facade: Chalk Ruby Ore
buildcraftsilicon:plug_facade:0, Facade: Chalk Ruby Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Sapphire Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Sapphire Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Sapphire Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Sapphire Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Sapphire Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Sapphire Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Sapphire Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Sapphire Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Sapphire Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Sapphire Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Sapphire Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Sapphire Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Sapphire Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Sapphire Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Sapphire Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Sapphire Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Tanzanite Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Tanzanite Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Tanzanite Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Tanzanite Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Tanzanite Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Tanzanite Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Tanzanite Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Tanzanite Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Tanzanite Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Tanzanite Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Tanzanite Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Tanzanite Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Tanzanite Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Tanzanite Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Tanzanite Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Tanzanite Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Topaz Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Topaz Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Topaz Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Topaz Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Topaz Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Topaz Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Topaz Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Topaz Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Topaz Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Topaz Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Topaz Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Topaz Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Topaz Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Topaz Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Topaz Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Topaz Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Aluminum Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Aluminum Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Aluminum Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Aluminum Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Aluminum Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Aluminum Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Aluminum Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Aluminum Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Aluminum Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Aluminum Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Aluminum Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Aluminum Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Aluminum Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Aluminum Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Aluminum Ore
buildcraftsilicon:plug_facade:0, Facade: Lignite Block Aluminum Ore
buildcraftsilicon:plug_facade:0, Facade: Chalk Oil Shale
buildcraftsilicon:plug_facade:0, Facade: Chalk Oil Shale
buildcraftsilicon:plug_facade:0, Facade: Chalk Oil Shale
buildcraftsilicon:plug_facade:0, Facade: Chalk Oil Shale
buildcraftsilicon:plug_facade:0, Facade: Chalk Oil Shale
buildcraftsilicon:plug_facade:0, Facade: Chalk Oil Shale
buildcraftsilicon:plug_facade:0, Facade: Chalk Oil Shale
buildcraftsilicon:plug_facade:0, Facade: Chalk Oil Shale
buildcraftsilicon:plug_facade:0, Facade: Chalk Oil Shale
buildcraftsilicon:plug_facade:0, Facade: Chalk Oil Shale
buildcraftsilicon:plug_facade:0, Facade: Chalk Oil Shale
buildcraftsilicon:plug_facade:0, Facade: Chalk Oil Shale
buildcraftsilicon:plug_facade:0, Facade: Chalk Oil Shale
buildcraftsilicon:plug_facade:0, Facade: Chalk Oil Shale
buildcraftsilicon:plug_facade:0, Facade: Chalk Oil Shale
buildcraftsilicon:plug_facade:0, Facade: Chalk Oil Shale
buildcraftsilicon:plug_facade:0, Facade: Chert Iridium Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Iridium Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Iridium Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Iridium Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Iridium Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Iridium Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Iridium Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Iridium Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Iridium Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Iridium Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Iridium Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Iridium Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Iridium Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Iridium Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Iridium Ore
buildcraftsilicon:plug_facade:0, Facade: Chert Iridium Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Lead Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Lead Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Lead Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Lead Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Lead Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Lead Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Lead Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Lead Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Lead Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Lead Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Lead Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Lead Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Lead Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Lead Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Lead Ore
buildcraftsilicon:plug_facade:0, Facade: Siltstone Lead Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Mana Infused Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Mana Infused Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Mana Infused Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Mana Infused Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Mana Infused Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Mana Infused Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Mana Infused Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Mana Infused Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Mana Infused Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Mana Infused Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Mana Infused Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Mana Infused Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Mana Infused Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Mana Infused Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Mana Infused Ore
buildcraftsilicon:plug_facade:0, Facade: Limestone Mana Infused Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Nickel Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Nickel Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Nickel Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Nickel Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Nickel Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Nickel Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Nickel Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Nickel Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Nickel Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Nickel Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Nickel Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Nickel Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Nickel Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Nickel Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Nickel Ore
buildcraftsilicon:plug_facade:0, Facade: Dolomite Nickel Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Platinum Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Platinum Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Platinum Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Platinum Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Platinum Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Platinum Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Platinum Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Platinum Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Platinum Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Platinum Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Platinum Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Platinum Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Platinum Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Platinum Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Platinum Ore
buildcraftsilicon:plug_facade:0, Facade: Greywacke Platinum Ore
buildcraftsilicon:plug_facade:0, Facade: Shale Destabilized Redstone Ore
buildcraftsilicon:plug_facade:0, Facade: Shale Destabilized Redstone Ore
buildcraftsilicon:plug_facade:0, Facade: Shale Destabilized Redstone Ore
buildcraftsilicon:plug_facade:0, Facade: Shale Destabilized Redstone Ore
buildcraftsilicon:plug_facade:0, Facade: Shale Destabilized Redstone Ore
buildcraftsilicon:plug_facade:0, Facade: Shale Destabilized Redstone Ore
